AC NAME,STATE/UT NAME,AC NO.,CANDIDATE NAME,SEX,AGE,CATEGORY,PARTY,SYMBOL,GENERAL,POSTAL,TOTAL,% VOTES POLLED,TOTAL ELECTORS,DIFF
Gopalapuram ,Andhra Pradesh,66, Nuthalapati M.Vara Prasad,MALE,44.0,SC,INC,Hand,1597,0.0,1597,0.8006457305578951,232124,110188
Gopalapuram ,Andhra Pradesh,66, Dunna Suman Babu,MALE,42.0,SC,BJP,Lotus,963,4.0,967,0.48479926202221957,232124,110818
Gopalapuram ,Andhra Pradesh,66, Marapatla Srinivasarao,MALE,45.0,SC,IND,Ganna Kisan,472,0.0,472,0.23663417960133157,232124,111313
Gopalapuram ,Andhra Pradesh,66, Irlapati Praveen Kumar,MALE,26.0,SC,MPP,Telephone,439,0.0,439,0.22008984077327237,232124,111346
Polavaram ,Andhra Pradesh,67, TELLAM BALA RAJU,MALE,44.0,ST,YSRCP,Ceiling Fan,109522,1001.0,110523,51.813080431857706,245535,0
Polavaram ,Andhra Pradesh,67, BORAGAM SRINIVASULU,MALE,52.0,ST,TDP,Bicycle,68117,336.0,68453,32.09070324549601,245535,42070
Polavaram ,Andhra Pradesh,67, CHIRRI BALARAJU,MALE,30.0,ST,JnP,Glass Tumbler,13322,56.0,13378,6.271594057502895,245535,97145
Polavaram ,Andhra Pradesh,67, KANITHI RAMA CHANDRA SEKHAR @ CHANDRA SEKHAR,MALE,33.0,ST,INC,Hand,6639,8.0,6647,3.116107467500504,245535,103876
Polavaram ,Andhra Pradesh,67, NOTA,,,,NOTA,NOTA,6002,2.0,6004,2.814669660730108,245535,104519
Polavaram ,Andhra Pradesh,67, DHARMULA SURESH,MALE,63.0,ST,IND,Scissors,3983,8.0,3991,1.870977117917032,245535,106532
Polavaram ,Andhra Pradesh,67, BORAGAM VENKATA LAKSHMI,FEMALE,46.0,ST,BJP,Lotus,1115,4.0,1119,0.5245861676144221,245535,109404
Polavaram ,Andhra Pradesh,67, SUNNAM SOMA RAJU,MALE,56.0,ST,IND,Battery Torch,1017,1.0,1018,0.47723746079667717,245535,109505
Polavaram ,Andhra Pradesh,67, KAKA NAGAMANI,FEMALE,38.0,ST,IND,Tractor Chalata Kissan,718,0.0,718,0.3365977375756524,245535,109805
Polavaram ,Andhra Pradesh,67, MADAKAM VENKATESWARAO,MALE,50.0,ST,AIFB,Lion,553,0.0,553,0.25924588980408886,245535,109970
Polavaram ,Andhra Pradesh,67, ANANDA RAO GAJJALA,MALE,61.0,ST,NVSP,Gas Cylinder,522,2.0,524,0.2456507165593898,245535,109999
Polavaram ,Andhra Pradesh,67, KAKA JAYA PRAVEEN KUMAR,MALE,27.0,ST,IPBP,Trumpet,380,3.0,383,0.1795500466455082,245535,110140
Chintalapudi ,Andhra Pradesh,68, VUNNAMATLA RAKADA ELIZA,MALE,58.0,SC,YSRCP,Ceiling Fan,114515,1240.0,115755,53.532779607088685,263398,0
Chintalapudi ,Andhra Pradesh,68, KARRA RAJARAO,MALE,66.0,SC,TDP,Bicycle,79250,330.0,79580,36.80306337637352,263398,36175
Chintalapudi ,Andhra Pradesh,68, MEKA ESWARIAH,MALE,56.0,SC,JnP,Glass Tumbler,11679,60.0,11739,5.428891190943061,263398,104016
Chintalapudi ,Andhra Pradesh,68, MARUMUDI THOMAS,MALE,53.0,SC,INC,Hand,3634,13.0,3647,1.686614377150468,263398,112108
Chintalapudi ,Andhra Pradesh,68, NOTA,,,,NOTA,NOTA,3471,6.0,3477,1.607995116356506,263398,112278
Chintalapudi ,Andhra Pradesh,68, CHOWTAPALLI VIKRAM KISHORE,MALE,49.0,SC,BJP,Lotus,960,5.0,965,0.44627992156572566,263398,114790
Chintalapudi ,Andhra Pradesh,68, SONGA KARTHEEK,MALE,30.0,SC,IND,Bat,356,0.0,356,0.1646379814273558,263398,115399
Chintalapudi ,Andhra Pradesh,68, SIMHACHALAM POTLURI,MALE,30.0,SC,PPOI,FLUTE,198,2.0,200,0.09249324799289652,263398,115555
Chintalapudi ,Andhra Pradesh,68, NALLAMELLI SANKARA RAO,MALE,31.0,SC,IND,Apple,196,0.0,196,0.09064338303303858,263398,115559
Chintalapudi ,Andhra Pradesh,68, KALI LAKSHMANARAJU,MALE,62.0,SC,IND,Whistle,166,0.0,166,0.07676939583410411,263398,115589
Chintalapudi ,Andhra Pradesh,68, KALAPALA PRASAD,MALE,44.0,SC,IND,Battery Torch,151,0.0,151,0.06983240223463687,263398,115604
Tiruvuru ,Andhra Pradesh,69, Kokkiligadda Rakshana Nidhi,MALE,56.0,SC,YSRCP,Ceiling Fan,88739,379.0,89118,50.72688152457281,203436,0
Tiruvuru ,Andhra Pradesh,69, Kothapalli Samuel Jawahar,MALE,54.0,SC,TDP,Bicycle,78092,191.0,78283,44.55948816611833,203436,10835
Tiruvuru ,Andhra Pradesh,69, Namburi Srinivasa Rao,MALE,52.0,SC,BSP,Elephant,3304,16.0,3320,1.8897781218337677,203436,85798
Tiruvuru ,Andhra Pradesh,69, Rajiv Ratan Parasa,MALE,34.0,SC,INC,Hand,1866,0.0,1866,1.0621463781150033,203436,87252
Tiruvuru ,Andhra Pradesh,69, NOTA,,,,NOTA,NOTA,1746,3.0,1749,0.9955487756286928,203436,87369
Tiruvuru ,Andhra Pradesh,69, Kolikapogu Venkata Rao,MALE,28.0,SC,IND,Tractor Chalata Kissan,381,0.0,381,0.21686911578875467,203436,88737
Tiruvuru ,Andhra Pradesh,69, POLE SANTHI,FEMALE,35.0,SC,BJP,Lotus,361,0.0,361,0.2054849102355392,203436,88757
Tiruvuru ,Andhra Pradesh,69, Dubbaku Sudhakar,MALE,36.0,SC,RPI,Almirah,147,0.0,147,0.08367391081613369,203436,88971
Tiruvuru ,Andhra Pradesh,69, Kallepalli Tulasamma,FEMALE,49.0,SC,IND,Gas Cylinder,146,0.0,146,0.08310470053847292,203436,88972
Tiruvuru ,Andhra Pradesh,69, Kokkeragada Venkateswara Rao,MALE,41.0,SC,IND,Brief Case,94,0.0,94,0.0535057661001127,203436,89024
Tiruvuru ,Andhra Pradesh,69, Mekala Nagaraju,MALE,34.0,SC,MPP,Telephone,81,0.0,81,0.04610603249052265,203436,89037
Tiruvuru ,Andhra Pradesh,69, K Anantha Rani,FEMALE,31.0,SC,IND,COMPUTER,71,0.0,71,0.040413929713914915,203436,89047
Tiruvuru ,Andhra Pradesh,69, Badugu Kranthi Kumar,MALE,37.0,SC,PPOI,FLUTE,65,0.0,65,0.036998668047950274,203436,89053
Nuzvid ,Andhra Pradesh,70, Meka Venkata Pratap Apparao,MALE,68.0,GENERAL,YSRCP,Ceiling Fan,101705,245.0,101950,50.83596363944611,230693,0
Nuzvid ,Andhra Pradesh,70, Muddaraboina Venkateswararao.,MALE,59.0,GENERAL,TDP,Bicycle,85645,95.0,85740,42.753070352585674,230693,16210
Nuzvid ,Andhra Pradesh,70, Basava Vaykunta Venkata Bhaskara Rao,MALE,62.0,GENERAL,JnP,Glass Tumbler,5443,21.0,5464,2.724548360234758,230693,96486
Nuzvid ,Andhra Pradesh,70, NOTA,,,,NOTA,NOTA,2244,3.0,2247,1.1204356086104503,230693,99703
Nuzvid ,Andhra Pradesh,70, B.D. Ravi kumar,MALE,59.0,GENERAL,INC,Hand,2123,0.0,2123,1.0586047161014625,230693,99827
Nuzvid ,Andhra Pradesh,70, Bommareddy Venkata Naga Chandrareddy,MALE,65.0,GENERAL,BJP,Lotus,1926,1.0,1927,0.9608720150388687,230693,100023
Nuzvid ,Andhra Pradesh,70, Kappareddy Praveen kumar,MALE,30.0,SC,ANC,Gramophone,241,0.0,241,0.12017133140859748,230693,101709
Nuzvid ,Andhra Pradesh,70, Somu Venkata Siva Purna Chandrarao,MALE,53.0,GENERAL,IND,Ganna Kisan,238,0.0,238,0.11867542271886392,230693,101712
Nuzvid ,Andhra Pradesh,70, Anne. Vanaja.,FEMALE,28.0,GENERAL,IND,Apple,188,0.0,188,0.09374361122330427,230693,101762
Nuzvid ,Andhra Pradesh,70, Duriseti. Ashok Kumar,MALE,46.0,GENERAL,IND,Gas Cylinder,170,0.0,170,0.08476815908490279,230693,101780
Nuzvid ,Andhra Pradesh,70, Prathipati Ambedkar,MALE,31.0,SC,RPI,SHIP,138,0.0,138,0.06881179972774462,230693,101812
Nuzvid ,Andhra Pradesh,70, Khambhampati Poorna Chandrarao,MALE,65.0,GENERAL,PPOI,FLUTE,121,0.0,121,0.06033498381925433,230693,101829
Gannavaram,Andhra Pradesh,71, Vamsi Vallabhaneni,MALE,48.0,GENERAL,TDP,Bicycle,103704,177.0,103881,47.06503320979712,258084,0
Gannavaram,Andhra Pradesh,71, Yarlagadda Venkatrao,MALE,44.0,GENERAL,YSRCP,Ceiling Fan,102714,329.0,103043,46.68536322366096,258084,838
Gannavaram,Andhra Pradesh,71, Afsar Syed,MALE,40.0,GENERAL,CPI,Ears of Corn And Sickle,6667,8.0,6675,3.024220951621526,258084,97206
Gannavaram,Andhra Pradesh,71, Veera Bhadra Prasad Sunkara,MALE,41.0,GENERAL,INC,Hand,1820,3.0,1823,0.8259407932293695,258084,102058
Gannavaram,Andhra Pradesh,71, NOTA,,,,NOTA,NOTA,1816,2.0,1818,0.8236754591832112,258084,102063
Gannavaram,Andhra Pradesh,71, Addanki Amos,MALE,42.0,GENERAL,DABAP,Cup & Saucer,1048,0.0,1048,0.4748140160748104,258084,102833
Gannavaram,Andhra Pradesh,71, Damarla Koteswararao,MALE,39.0,GENERAL,BJP,Lotus,1009,5.0,1014,0.459409744560933,258084,102867
Gannavaram,Andhra Pradesh,71, Surapaneni Ramakrishna,MALE,42.0,GENERAL,IND,DIAMOND,267,0.0,267,0.12096883806486106,258084,103614
Gannavaram,Andhra Pradesh,71, Sudheer Kumar Gudapati,MALE,32.0,SC,IND,Violin,249,0.0,249,0.11281363549869065,258084,103632
Gannavaram,Andhra Pradesh,71, Ajay Kumar Ghosh Annam,MALE,62.0,GENERAL,PP,Gas Stove,213,0.0,213,0.09650323036634982,258084,103668
Gannavaram,Andhra Pradesh,71, Kolli Brahmarao,MALE,53.0,GENERAL,IND,Whistle,191,0.0,191,0.08653576056325266,258084,103690
Gannavaram,Andhra Pradesh,71, Yarlagadda Venkataramaiah Chowdary,MALE,38.0,GENERAL,PRSHP,Helicopter,158,0.0,158,0.07158455585860692,258084,103723
Gannavaram,Andhra Pradesh,71, Changantipati Gandhi,MALE,42.0,GENERAL,PPOI,FLUTE,129,0.0,129,0.058445618390887924,258084,103752
Gannavaram,Andhra Pradesh,71, Kalaparthi Bhaskararao,MALE,67.0,SC,IND,Battery Torch,118,0.0,118,0.05346188348933934,258084,103763
Gannavaram,Andhra Pradesh,71, Dasari Bhagyalakshmi,FEMALE,41.0,GENERAL,MPP,Telephone,91,0.0,91,0.041229079640083724,258084,103790
Gudivada ,Andhra Pradesh,72, KODALI SRI VENKATESWARA RAO (NANI),MALE,47.0,GENERAL,YSRCP,Ceiling Fan,88991,842.0,89833,53.50323402937428,208393,0
Gudivada ,Andhra Pradesh,72, DEVINENI AVINASH,MALE,31.0,GENERAL,TDP,Bicycle,70022,332.0,70354,41.90182368286262,208393,19479
Gudivada ,Andhra Pradesh,72, NOTA,,,,NOTA,NOTA,3279,6.0,3285,1.9564984336100821,208393,86548
Gudivada ,Andhra Pradesh,72, DATTATREYULU SISTLA,MALE,62.0,GENERAL,INC,Hand,1400,1.0,1401,0.8344153136948935,208393,88432
Gudivada ,Andhra Pradesh,72, SRI RAJA BABU GUTTIKONDA,MALE,57.0,GENERAL,BJP,Lotus,1205,7.0,1212,0.7218496503912997,208393,88621
Gudivada ,Andhra Pradesh,72, ESSAKU MADDALI,MALE,34.0,SC,IND,Room Cooler,511,0.0,511,0.30434420078379054,208393,89322
Gudivada ,Andhra Pradesh,72, AVINASH G,MALE,31.0,GENERAL,IND,Road Roller,305,5.0,310,0.18463151123869875,208393,89523
Gudivada ,Andhra Pradesh,72, KODALI VENKATESWARA RAO,MALE,55.0,SC,PRSHP,Helicopter,242,0.0,242,0.14413169587021002,208393,89591
Gudivada ,Andhra Pradesh,72, GUNDAPANENI RAJAKUMARI,FEMALE,60.0,GENERAL,PPOI,FLUTE,222,0.0,222,0.13221998546771332,208393,89611
Gudivada ,Andhra Pradesh,72, BOYINA BOYINA SRI SIVA VENKATA SATYANARAYANA,MALE,57.0,GENERAL,IND,Bat,166,1.0,167,0.09946278186084741,208393,89666
Gudivada ,Andhra Pradesh,72, AMBEDKAR GUNDABATHINA,MALE,43.0,SC,IND,Green Chilli,145,0.0,145,0.08635990041810103,208393,89688
Gudivada ,Andhra Pradesh,72, AHAMED NOOR,MALE,34.0,GENERAL,IND,DIAMOND,111,0.0,111,0.06610999273385666,208393,89722
Gudivada ,Andhra Pradesh,72, NAGARAJU VADDADI,MALE,47.0,GENERAL,IND,Pen Nib with Seven Rays,109,0.0,109,0.06491882169360699,208393,89724
Kaikalur,Andhra Pradesh,73, DULAM NAGESWARA RAO (DNR),MALE,61.0,GENERAL,YSRCP,Ceiling Fan,81578,550.0,82128,47.8122161935589,195844,0
Kaikalur,Andhra Pradesh,73, JAYAMANGALA VENKATA RAMANA,MALE,44.0,GENERAL,TDP,Bicycle,72579,192.0,72771,42.36487902568521,195844,9357
Kaikalur,Andhra Pradesh,73, B.V.Rao (Busanaboyina Venkateswara Rao),MALE,28.0,GENERAL,JnP,Glass Tumbler,10704,34.0,10738,6.251309875881983,195844,71390
Kaikalur,Andhra Pradesh,73, KEERTHI VENKATA RAMAPRASAD,MALE,53.0,GENERAL,BJP,Lotus,1699,2.0,1701,0.990266166779219,195844,80427
Kaikalur,Andhra Pradesh,73, NOTA,,,,NOTA,NOTA,1526,3.0,1529,0.8901334326898446,195844,80599
Kaikalur,Andhra Pradesh,73, N PETER PAUL PRASAD (CHITTI),MALE,62.0,GENERAL,INC,Hand,1460,1.0,1461,0.8505460727010222,195844,80667
Kaikalur,Andhra Pradesh,73, SUVARNA RAJU VEERABATTINA,MALE,42.0,GENERAL,IND,Water Tank,255,0.0,255,0.14845259995808396,195844,81873
Kaikalur,Andhra Pradesh,73, SONTI KUMARA SWAMY (KUMAR),MALE,35.0,GENERAL,IND,Gas Cylinder,192,1.0,193,0.1123582423212165,195844,81935
Kaikalur,Andhra Pradesh,73, B. SITA ANNAPURNA,FEMALE,43.0,GENERAL,IND,Air Conditioner,184,0.0,184,0.10711873879328411,195844,81944
Kaikalur,Andhra Pradesh,73, DAVIDRAJU SADEY,MALE,66.0,SC,RPI(A),SHIP,178,0.0,178,0.10362573644132922,195844,81950
Kaikalur,Andhra Pradesh,73, K. K. NAGARAJU,MALE,30.0,GENERAL,IND,Football,161,1.0,162,0.09431106350278276,195844,81966
Kaikalur,Andhra Pradesh,73, SOMESWARA RAO ALUMOLU,MALE,42.0,GENERAL,PRSHP,Helicopter,137,0.0,137,0.07975688703630393,195844,81991
Kaikalur,Andhra Pradesh,73, G. PRASUNAMBA,FEMALE,61.0,GENERAL,PPOI,FLUTE,136,0.0,136,0.07917471997764479,195844,81992
Kaikalur,Andhra Pradesh,73, G. SATISH KUMAR,MALE,41.0,SC,IND,COMPUTER,117,0.0,117,0.06811354586312088,195844,82011
Kaikalur,Andhra Pradesh,73, BHUPATHIRAJU RAMESH KUMAR RAJU,MALE,45.0,GENERAL,IND,Apple,82,0.0,82,0.047737698810050536,195844,82046
Pedana,Andhra Pradesh,74, JOGI RAMESH,MALE,50.0,GENERAL,YSRCP,Ceiling Fan,61603,317.0,61920,42.45515879545829,166223,0
Pedana,Andhra Pradesh,74, KAGITHA KRISHNA PRASAD,MALE,38.0,GENERAL,TDP,Bicycle,53898,183.0,54081,37.08038505841698,166223,7839
Pedana,Andhra Pradesh,74, ANKEM LAKSHMI SRINIVAS,MALE,53.0,GENERAL,JnP,Glass Tumbler,25636,97.0,25733,17.643711261038888,166223,36187
Pedana,Andhra Pradesh,74, NOTA,,,,NOTA,NOTA,1403,4.0,1407,0.9647029784433109,166223,60513
Pedana,Andhra Pradesh,74, VENKATA RAJU SATTINENI,MALE,52.0,GENERAL,INC,Hand,1180,0.0,1180,0.8090614886731391,166223,60740
Pedana,Andhra Pradesh,74, SODESETTI BALAJI RAO,MALE,55.0,GENERAL,BJP,Lotus,696,3.0,699,0.4792660852394274,166223,61221
Pedana,Andhra Pradesh,74, CHINTA NAGA RAJU,MALE,35.0,GENERAL,IPBP,Trumpet,338,0.0,338,0.2317481213317975,166223,61582
Pedana,Andhra Pradesh,74, MURTY RAJU KOSANAM,MALE,69.0,GENERAL,IND,Football,217,0.0,217,0.1487850364763315,166223,61703
Pedana,Andhra Pradesh,74, PUPPALA VENKATA SWAMY,MALE,42.0,GENERAL,PPOI,FLUTE,161,1.0,162,0.11107454336021062,166223,61758
Pedana,Andhra Pradesh,74, MUTYALA VENKATA SWAMI,MALE,64.0,SC,AINPP,Boat with Man and Sail,110,1.0,111,0.0761066315616258,166223,61809
Machilipatnam,Andhra Pradesh,75, PERNI VENKATARAMAIAH (NANI),MALE,53.0,GENERAL,YSRCP,Ceiling Fan,65008,1133.0,66141,44.35956593472925,184578,0
Machilipatnam,Andhra Pradesh,75, KOLLU RAVINDRA,MALE,46.0,GENERAL,TDP,Bicycle,59770,520.0,60290,40.43540663438451,184578,5851
Machilipatnam,Andhra Pradesh,75, BANDI RAMA KRISHNA,MALE,54.0,GENERAL,JnP,Glass Tumbler,18615,192.0,18807,12.613512897211304,184578,47334
Machilipatnam,Andhra Pradesh,75, NOTA,,,,NOTA,NOTA,1251,7.0,1258,0.8437177234376467,184578,64883
Machilipatnam,Andhra Pradesh,75, MAHAMMAD DADA SAHEB,MALE,54.0,GENERAL,INC,Hand,1217,2.0,1219,0.8175611326474495,184578,64922
Machilipatnam,Andhra Pradesh,75, PANTAM VENKATA GAJENDRA RAO,MALE,49.0,GENERAL,BJP,Lotus,776,13.0,789,0.5291679521401457,184578,65352
Machilipatnam,Andhra Pradesh,75, PENTA V. V. NAGA MURALIDHAR,MALE,53.0,GENERAL,PRSHP,Helicopter,208,3.0,211,0.1415138629931188,184578,65930
Machilipatnam,Andhra Pradesh,75, VADLAMUDI SESHA SAI DURGA RAO,MALE,39.0,GENERAL,IND,Ganna Kisan,202,1.0,203,0.13614840847205267,184578,65938
Machilipatnam,Andhra Pradesh,75, VADAPALLI RAGHUNADH,MALE,68.0,GENERAL,PPOI,FLUTE,184,0.0,184,0.12340545398452066,184578,65957
Avanigadda,Andhra Pradesh,76, RAMESH BABU SIMHADRI,MALE,63.0,GENERAL,YSRCP,Ceiling Fan,77634,811.0,78445,42.54713297029918,207353,0
Avanigadda,Andhra Pradesh,76, BUDDHAPRASAD MANDALI,MALE,64.0,GENERAL,TDP,Bicycle,57303,417.0,57720,31.306272102054542,207353,20725
Avanigadda,Andhra Pradesh,76, Muttamsetty Krishna Rao,MALE,49.0,GENERAL,JnP,Glass Tumbler,28157,397.0,28554,15.487167248823031,207353,49891
Avanigadda,Andhra Pradesh,76, KANTAMNENI RAVI SHANKAR,MALE,54.0,GENERAL,AIFB,Lion,13518,41.0,13559,7.354153559108759,207353,64886
Avanigadda,Andhra Pradesh,76, ANDE SRIRAMA MURTHY,MALE,51.0,GENERAL,INC,Hand,2292,0.0,2292,1.243138871412145,207353,76153
Avanigadda,Andhra Pradesh,76, NOTA,,,,NOTA,NOTA,1775,3.0,1778,0.964354674245547,207353,76667
Avanigadda,Andhra Pradesh,76, G.V. NagaRayalu,MALE,51.0,GENERAL,BJP,Lotus,619,10.0,629,0.3411580934198251,207353,77816
Avanigadda,Andhra Pradesh,76, GUDIVAKA. SRIMANNARAYANA,MALE,49.0,GENERAL,PrStP,Helicopter,365,0.0,365,0.19796932289067753,207353,78080
Avanigadda,Andhra Pradesh,76, PARASA. NAGAMALLESWARARAO,MALE,52.0,GENERAL,IPBP,Trumpet,252,0.0,252,0.13668019005055,207353,78193
Avanigadda,Andhra Pradesh,76, Raghavendrarao. Simhadri.,MALE,40.0,GENERAL,IND,Electric Pole,246,0.0,246,0.13342589981125116,207353,78199
Avanigadda,Andhra Pradesh,76, Anand Kumar. Ventrapragada,MALE,30.0,GENERAL,IND,BUCKET,222,3.0,225,0.12203588397370532,207353,78220
Avanigadda,Andhra Pradesh,76, VENKATA NANCHARAIAH MUNGARA,MALE,36.0,GENERAL,PPOI,FLUTE,171,0.0,171,0.09274727182001605,207353,78274
Avanigadda,Andhra Pradesh,76, Kodali Suneela,FEMALE,43.0,SC,IND,Apple,136,0.0,136,0.073763912090773,207353,78309
Pamarru ,Andhra Pradesh,77, Anil Kumar Kaile,MALE,41.0,SC,YSRCP,Ceiling Fan,87910,637.0,88547,56.15222175013158,180913,0
Pamarru ,Andhra Pradesh,77, Uppuleti Kalpana,FEMALE,58.0,SC,TDP,Bicycle,57493,181.0,57674,36.57405939463888,180913,30873
Pamarru ,Andhra Pradesh,77, Jhansi Rani Medepalli,FEMALE,48.0,SC,BSP,Elephant,5560,14.0,5574,3.5347610199694337,180913,82973
Pamarru ,Andhra Pradesh,77, NOTA,,,,NOTA,NOTA,1929,5.0,1934,1.2264491949445435,180913,86613
Pamarru ,Andhra Pradesh,77, Movva Mohana Rao,MALE,63.0,SC,INC,Hand,1785,3.0,1788,1.133863061303435,180913,86759
Pamarru ,Andhra Pradesh,77, Valaparla Venkateswara Rao,MALE,52.0,SC,BJP,Lotus,609,1.0,610,0.3868324761717536,180913,87937
Pamarru ,Andhra Pradesh,77, Gandrapu Ashok Babu,MALE,26.0,SC,IND,Electric Pole,417,0.0,417,0.26444121731741194,180913,88130
Pamarru ,Andhra Pradesh,77, Mangam Raja Manohar,MALE,44.0,SC,IND,Bicycle Pump,249,0.0,249,0.15790374847010927,180913,88298
Pamarru ,Andhra Pradesh,77, Rebba Chandra Rao,MALE,85.0,SC,RPI,Sewing Machine,219,1.0,220,0.13951335206194393,180913,88327
Pamarru ,Andhra Pradesh,77, Doppalapudi Ajay Babu,MALE,28.0,SC,IND,Dish Antenna,212,0.0,212,0.13444013925969142,180913,88335
Pamarru ,Andhra Pradesh,77, Kolluri Benarji,MALE,64.0,SC,AINPP,Boat with Man and Sail,165,0.0,165,0.10463501404645796,180913,88382
Pamarru ,Andhra Pradesh,77, Arise Krishna Prasad,MALE,43.0,SC,IND,Carrom Board,160,0.0,160,0.10146425604505013,180913,88387
Pamarru ,Andhra Pradesh,77, Badugu Kranthi Kumar,MALE,37.0,SC,PPOI,FLUTE,141,0.0,141,0.08941537563970042,180913,88406
Penamaluru,Andhra Pradesh,78, KOLUSU PARTHA SARATHY,MALE,53.0,GENERAL,YSRCP,Ceiling Fan,100597,888.0,101485,47.43863618303269,267803,0
Penamaluru,Andhra Pradesh,78, Bode Prasad,MALE,51.0,GENERAL,TDP,Bicycle,89580,588.0,90168,42.14856330838736,267803,11317
Penamaluru,Andhra Pradesh,78, KARUNAKAR DAS LANKA,MALE,62.0,GENERAL,BSP,Elephant,15325,63.0,15388,7.193040681721506,267803,86097
Penamaluru,Andhra Pradesh,78, LAM THANTIYA KUMARI,FEMALE,60.0,SC,INC,Hand,2172,4.0,2176,1.017159898844944,267803,99309
Penamaluru,Andhra Pradesh,78, NOTA,,,,NOTA,NOTA,1542,8.0,1550,0.7245394500044408,267803,99935
Penamaluru,Andhra Pradesh,78, GOPISETTY DURGA PRASAD,MALE,35.0,GENERAL,BJP,Lotus,1524,10.0,1534,0.717060333101169,267803,99951
Penamaluru,Andhra Pradesh,78, KONA VIJAYA BABU,MALE,45.0,SC,RPI,Electric Pole,319,1.0,320,0.14958233806543292,267803,101165
Penamaluru,Andhra Pradesh,78, Parthasaradhi Vemuri,MALE,69.0,GENERAL,PRSHP,Helicopter,300,0.0,300,0.14023344193634335,267803,101185
Penamaluru,Andhra Pradesh,78, PADAMATA KRISHNA PRASAD,MALE,39.0,GENERAL,IND,DIAMOND,260,2.0,262,0.12247053929107321,267803,101223
Penamaluru,Andhra Pradesh,78, AMBATI SIVANAGA MALLESWARA RAO,MALE,41.0,GENERAL,AllJP,Tyres,232,0.0,232,0.10844719509743887,267803,101253
Penamaluru,Andhra Pradesh,78, VALLURU SAMRAJYAM,FEMALE,63.0,GENERAL,PPOI,FLUTE,157,1.0,158,0.0738562794198075,267803,101327
Penamaluru,Andhra Pradesh,78, KOKKIRIGADDA SYAM BABU,MALE,48.0,SC,NDDHP,Battery Torch,152,0.0,152,0.07105161058108064,267803,101333
Penamaluru,Andhra Pradesh,78, KAMALA,FEMALE,52.0,GENERAL,IND,BELT,109,0.0,109,0.05095148390353808,267803,101376
Penamaluru,Andhra Pradesh,78, POKALA RAJU,MALE,45.0,SC,IPBP,Trumpet,95,0.0,95,0.0444072566131754,267803,101390
Vijaywada West,Andhra Pradesh,79, Velam Palli Srinivasa Rao,MALE,47.0,GENERAL,YSRCP,Ceiling Fan,58126,309.0,58435,38.03792400877472,232604,0
Vijaywada West,Andhra Pradesh,79, Shabana Musarat Khatoon,FEMALE,39.0,GENERAL,TDP,Bicycle,50670,94.0,50764,33.04453109234945,232604,7671
Vijaywada West,Andhra Pradesh,79, POTHINA VENKATA MAHESH,MALE,43.0,GENERAL,JnP,Glass Tumbler,22312,55.0,22367,14.559668799593812,232604,36068
Vijaywada West,Andhra Pradesh,79, KORAADA VIJAYA KUMAR,MALE,50.0,GENERAL,IND,Pot,12812,9.0,12821,8.34575551837941,232604,45614
Vijaywada West,Andhra Pradesh,79, Piyush P.Desai,MALE,46.0,GENERAL,BJP,Lotus,4195,11.0,4206,2.737871282294969,232604,54229
Vijaywada West,Andhra Pradesh,79, Matta Job Ratna Kumar,MALE,66.0,SC,INC,Hand,2259,2.0,2261,1.4717848238870481,232604,56174
Vijaywada West,Andhra Pradesh,79, NOTA,,,,NOTA,NOTA,769,7.0,776,0.5051326949740599,232604,57659
Vijaywada West,Andhra Pradesh,79, Ratnavath Kishore Kumar,MALE,39.0,ST,IND,Ring,229,0.0,229,0.149066220552912,232604,58206
Vijaywada West,Andhra Pradesh,79, TALLURU VENKATA KRISHNA RAO,MALE,28.0,SC,IND,Air Conditioner,207,0.0,207,0.1347454482727196,232604,58228
Vijaywada West,Andhra Pradesh,79, PONDUGULA VENKATA REDDY,MALE,37.0,GENERAL,PPOI,FLUTE,174,0.0,174,0.11326428985243095,232604,58261
Vijaywada West,Andhra Pradesh,79, Abdul Rawoof,MALE,38.0,GENERAL,NRCP,Scissors,169,0.0,169,0.11000956887965996,232604,58266
Vijaywada West,Andhra Pradesh,79, Srinivas Konumu,MALE,31.0,GENERAL,IND,School Bag,167,0.0,167,0.10870768049055154,232604,58268
Vijaywada West,Andhra Pradesh,79, Prasanna (Darling),MALE,26.0,SC,IND,Gas Cylinder,158,0.0,158,0.10284918273956373,232604,58277
Vijaywada West,Andhra Pradesh,79, SHAIK SHABASHI,MALE,27.0,GENERAL,IND,Apple,137,0.0,137,0.08917935465392551,232604,58298
Vijaywada West,Andhra Pradesh,79, SHAIK ABDUL KAREEM,MALE,33.0,GENERAL,IUML,Ladder,108,1.0,109,0.0709529172064079,232604,58326
Vijaywada West,Andhra Pradesh,79, MOHAMMAD RAFEEQ UR RAHMAN,MALE,42.0,GENERAL,IND,Boat with Man and Sail,109,0.0,109,0.0709529172064079,232604,58326
Vijaywada West,Andhra Pradesh,79, Arugolanu Abraham,MALE,62.0,SC,IND,Battery Torch,103,0.0,103,0.06704725203908268,232604,58332
Vijaywada West,Andhra Pradesh,79, Gudavalli Mery Rani,FEMALE,42.0,GENERAL,IPBP,Trumpet,80,0.0,80,0.05207553556433607,232604,58355
Vijaywada West,Andhra Pradesh,79, KHIZRA BEGUM,FEMALE,26.0,GENERAL,ANC,Gramophone,75,0.0,75,0.048820814591565065,232604,58360
